Date,AveragePrice,Total Volume,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
2017-01-08,1.74,8156.07,1656.68,973.89,682.79,0.0,organic,2017,Detroit
2017-01-08,1.18,14375.39,10424.46,10283.85,140.61,0.0,organic,2017,WestTexNewMexico
2017-01-08,1.55,100134.77,38292.3,28785.23,9507.07,0.0,organic,2017,GreatLakes
2017-01-08,1.45,8985.72,8060.28,7578.16,482.12,0.0,organic,2017,Pittsburgh
2017-01-08,0.8,39403.42,28989.84,3473.4,25516.44,0.0,organic,2017,Denver
2017-01-08,1.67,56310.43,27554.2,21617.03,5937.17,0.0,organic,2017,Plains
2017-01-08,1.09,267702.99,192343.11,41364.31,150978.8,0.0,organic,2017,West
2017-01-08,1.43,990721.83,580769.93,379088.19,201681.74,0.0,organic,2017,TotalUS
2017-01-08,1.02,24031.65,18036.79,17898.83,137.96,0.0,organic,2017,DallasFtWorth
2017-01-08,1.22,10641.19,6977.58,6938.25,39.33,0.0,organic,2017,LasVegas
2017-01-15,1.31,4021.54,2316.62,1279.52,1037.1,0.0,organic,2017,Indianapolis
2017-01-15,1.88,7875.36,953.2,937.88,15.32,0.0,organic,2017,Detroit
2017-01-15,1.67,88279.56,38879.34,37053.18,1826.16,0.0,organic,2017,Midsouth
2017-01-15,1.47,7911.58,6951.29,6577.57,373.72,0.0,organic,2017,Pittsburgh
2017-01-15,1.88,17012.28,15684.88,15554.34,130.54,0.0,organic,2017,Boston
2017-01-15,1.19,17014.23,12883.07,12476.57,406.5,0.0,organic,2017,WestTexNewMexico
2017-01-15,1.19,7707.31,7397.93,5116.66,2281.27,0.0,organic,2017,MiamiFtLauderdale
2017-01-15,1.56,64677.46,35036.09,23848.37,11187.72,0.0,organic,2017,Plains
2017-01-15,1.06,109017.25,80331.94,78546.46,1785.48,0.0,organic,2017,SouthCentral
2017-01-15,1.6,1959.1,626.67,626.67,0.0,0.0,organic,2017,Louisville
2017-01-15,1.58,4158.47,3966.33,3416.66,549.67,0.0,organic,2017,BuffaloRochester
2017-01-15,1.66,142739.21,56834.4,55364.11,1470.29,0.0,organic,2017,California
2017-01-15,1.39,9442.83,5582.41,5582.41,0.0,0.0,organic,2017,LasVegas
2017-01-15,0.98,42695.84,34521.25,310.38,34210.87,0.0,organic,2017,Portland
2017-01-15,1.45,9692.83,5398.12,4430.4,967.72,0.0,organic,2017,SouthCarolina
2017-01-15,1.5,10672.07,5309.79,4702.52,607.27,0.0,organic,2017,Charlotte
2017-01-15,1.06,3071.87,2614.8,508.41,2106.39,0.0,organic,2017,Boise
2017-01-15,1.06,268743.11,182620.2,62810.0,119810.2,0.0,organic,2017,West
2017-01-15,1.36,63939.14,46442.97,24971.94,21471.03,0.0,organic,2017,Southeast
2017-01-15,1.45,7588.47,4933.82,1305.0,3628.82,0.0,organic,2017,StLouis
2017-01-15,1.26,7323.72,6672.27,3426.67,3245.6,0.0,organic,2017,Orlando
2017-01-15,1.77,10857.24,10659.3,10659.3,0.0,0.0,organic,2017,NorthernNewEngland
2017-01-15,1.53,3179.45,3020.01,3000.33,19.68,0.0,organic,2017,Syracuse
2017-01-15,1.94,134840.81,93551.03,91994.71,1556.32,0.0,organic,2017,Northeast
2017-01-15,1.84,1982.65,1572.33,1572.33,0.0,0.0,organic,2017,Albany
2017-01-15,2.0,11538.53,6386.35,6361.46,24.89,0.0,organic,2017,Philadelphia
2017-01-15,1.21,7526.04,7145.16,4763.33,2381.83,0.0,organic,2017,Tampa
2017-01-15,1.17,4471.01,3430.1,35.08,3395.02,0.0,organic,2017,Spokane
2017-01-15,2.09,42233.25,17919.08,17791.92,127.16,0.0,organic,2017,NewYork
2017-01-15,1.49,11582.83,5450.79,5443.7,7.09,0.0,organic,2017,PhoenixTucson
2017-01-15,1.44,975724.28,565553.57,400292.46,165261.11,0.0,organic,2017,TotalUS
2017-01-15,1.3,3873.46,3760.39,2775.42,984.97,0.0,organic,2017,NewOrleansMobile
2017-01-15,1.82,20759.34,10659.39,10651.09,8.3,0.0,organic,2017,BaltimoreWashington
2017-01-15,1.54,2962.13,704.78,73.89,630.89,0.0,organic,2017,Nashville
2017-01-15,1.82,11578.42,1411.56,993.41,418.15,0.0,organic,2017,SanDiego
2017-01-15,1.62,6291.29,1579.3,0.0,1579.3,0.0,organic,2017,Atlanta
2017-01-15,1.3,86845.72,47358.47,46301.47,1057.0,0.0,organic,2017,LosAngeles
2017-01-15,1.6,5398.97,2091.46,2091.46,0.0,0.0,organic,2017,Roanoke
2017-01-15,1.56,6047.0,2491.64,2491.64,0.0,0.0,organic,2017,RichmondNorfolk
2017-01-15,2.43,11203.27,6475.86,6277.53,198.33,0.0,organic,2017,HartfordSpringfield
2017-01-15,2.31,5267.55,272.06,265.39,6.67,0.0,organic,2017,Sacramento
2017-01-15,0.95,30698.94,22404.02,22397.35,6.67,0.0,organic,2017,Houston
2017-01-15,1.88,6349.77,756.09,715.87,40.22,0.0,organic,2017,CincinnatiDayton
2017-01-15,2.7,17202.67,2850.74,2841.2,9.54,0.0,organic,2017,SanFrancisco
2017-01-15,0.73,50686.37,28624.59,15918.63,12705.96,0.0,organic,2017,Denver
2017-01-15,1.7,103487.72,31857.6,25703.71,6153.89,0.0,organic,2017,GreatLakes
2017-01-15,1.88,8630.41,8134.3,8134.3,0.0,0.0,organic,2017,HarrisburgScranton
2017-01-15,1.62,10210.4,4009.2,3842.0,167.2,0.0,organic,2017,RaleighGreensboro
2017-01-15,1.04,19472.79,13957.79,13871.35,86.44,0.0,organic,2017,DallasFtWorth
2017-01-15,1.75,1427.36,393.33,393.33,0.0,0.0,organic,2017,GrandRapids
2017-01-15,1.25,4618.57,4167.99,1172.22,2995.77,0.0,organic,2017,Jacksonville
2017-01-15,1.85,38542.5,4086.11,4086.11,0.0,0.0,organic,2017,Chicago
2017-01-15,1.73,5148.98,2215.66,2172.89,42.77,0.0,organic,2017,Columbus
2017-01-15,1.25,48313.72,36351.75,690.75,35661.0,0.0,organic,2017,Seattle
2017-01-22,0.77,19452.17,14701.96,1331.38,13370.58,0.0,organic,2017,Detroit
2017-01-22,1.85,18486.41,8860.38,8826.54,33.84,0.0,organic,2017,BaltimoreWashington
2017-01-22,1.31,4028.29,3831.93,2815.27,1016.66,0.0,organic,2017,NewOrleansMobile
2017-01-22,2.05,49056.11,20104.28,19821.48,282.8,0.0,organic,2017,NewYork
2017-01-22,0.98,29282.55,11461.93,8840.51,2621.42,0.0,organic,2017,Denver
2017-01-22,1.52,2693.59,616.67,616.67,0.0,0.0,organic,2017,GrandRapids
2017-01-22,1.57,1880.89,1795.94,1795.94,0.0,0.0,organic,2017,Syracuse
2017-01-22,1.89,13492.85,13305.25,13305.25,0.0,0.0,organic,2017,NorthernNewEngland
2017-01-22,1.19,155334.45,77608.01,27302.29,50305.72,0.0,organic,2017,GreatLakes
2017-01-22,1.93,135079.52,92174.16,91298.2,875.96,0.0,organic,2017,Northeast
2017-01-22,1.82,1897.07,1690.0,1690.0,0.0,0.0,organic,2017,Albany
2017-01-22,1.2,6939.71,6653.83,4266.66,2387.17,0.0,organic,2017,Tampa
2017-01-22,1.62,7484.99,1624.61,2.79,1621.82,0.0,organic,2017,Atlanta
2017-01-22,2.44,9583.77,6061.85,6038.97,22.88,0.0,organic,2017,HartfordSpringfield
2017-01-22,1.76,8360.08,7847.07,7826.68,20.39,0.0,organic,2017,HarrisburgScranton
2017-01-22,1.31,2097.61,1091.44,536.66,554.78,0.0,organic,2017,Louisville
2017-01-22,1.58,7209.5,2089.51,694.68,1394.83,0.0,organic,2017,CincinnatiDayton
2017-01-22,1.27,77418.61,44714.35,41824.67,2889.68,0.0,organic,2017,LosAngeles
2017-01-22,1.53,136422.97,54039.34,49913.43,4125.91,0.0,organic,2017,California
2017-01-22,0.84,7308.25,5709.86,1493.79,4216.07,0.0,organic,2017,Indianapolis
2017-01-22,1.51,47561.03,3921.25,3921.25,0.0,0.0,organic,2017,Chicago
2017-01-22,1.23,4964.5,4580.05,1396.67,3183.38,0.0,organic,2017,Jacksonville
2017-01-22,1.34,10312.75,6005.2,5992.65,12.55,0.0,organic,2017,LasVegas
2017-01-22,1.48,8443.85,4416.17,3971.5,444.67,0.0,organic,2017,Charlotte
2017-01-22,1.5,2590.39,2442.83,2440.12,2.71,0.0,organic,2017,BuffaloRochester
2017-01-22,1.03,29547.04,22063.2,21974.04,89.16,0.0,organic,2017,DallasFtWorth
2017-01-22,0.86,6627.34,4167.15,57.77,4109.38,0.0,organic,2017,Nashville
2017-01-22,1.2,208810.31,130751.41,45987.98,84763.43,0.0,organic,2017,West
2017-01-22,1.06,3083.38,2629.81,639.29,1990.52,0.0,organic,2017,Boise
2017-01-22,1.49,96918.39,53600.52,39758.09,13842.43,0.0,organic,2017,Midsouth
2017-01-22,1.93,15417.31,14438.25,14438.25,0.0,0.0,organic,2017,Boston
2017-01-22,1.21,16430.64,12175.93,12073.07,102.86,0.0,organic,2017,WestTexNewMexico
2017-01-22,0.94,11258.65,8326.08,2082.68,6243.4,0.0,organic,2017,Columbus
2017-01-22,1.19,5887.98,5653.97,3727.78,1926.19,0.0,organic,2017,MiamiFtLauderdale
2017-01-22,0.94,35076.15,26176.05,26176.05,0.0,0.0,organic,2017,Houston
2017-01-22,1.73,10842.77,1953.67,626.78,1326.89,0.0,organic,2017,SanDiego
2017-01-22,1.37,994282.98,590088.81,401805.9,188282.91,0.0,organic,2017,TotalUS
2017-01-22,1.27,8066.77,4572.15,2901.02,1671.13,0.0,organic,2017,RichmondNorfolk
2017-01-22,2.0,10199.77,5339.72,5279.57,60.15,0.0,organic,2017,Philadelphia
2017-01-22,1.89,6015.68,283.89,283.89,0.0,0.0,organic,2017,Sacramento
2017-01-22,0.96,37742.57,30947.47,321.1,30626.37,0.0,organic,2017,Portland
2017-01-22,1.02,147163.14,112155.82,107713.44,4442.38,0.0,organic,2017,SouthCentral
2017-01-22,1.57,55867.65,28245.56,18114.66,10130.9,0.0,organic,2017,Plains
2017-01-22,1.59,10333.37,3994.44,3964.66,29.78,0.0,organic,2017,PhoenixTucson
2017-01-22,1.32,39780.18,28797.8,557.91,28239.89,0.0,organic,2017,Seattle
2017-01-22,1.16,7525.89,4706.56,2177.11,2529.45,0.0,organic,2017,Roanoke
2017-01-22,1.4,8828.82,8054.99,7606.17,448.82,0.0,organic,2017,Pittsburgh
2017-01-22,1.36,58686.47,41513.94,21717.79,19796.15,0.0,organic,2017,Southeast
2017-01-22,2.03,20441.93,2957.23,2957.23,0.0,0.0,organic,2017,SanFrancisco
2017-01-22,1.28,3750.22,2721.88,63.35,2658.53,0.0,organic,2017,Spokane
2017-01-22,1.4,6534.61,4554.51,1287.78,3266.73,0.0,organic,2017,StLouis
2017-01-22,1.59,10830.75,5886.37,5420.39,465.98,0.0,organic,2017,RaleighGreensboro
2017-01-22,1.44,8519.07,4772.14,3826.57,945.57,0.0,organic,2017,SouthCarolina
2017-01-22,1.26,6741.5,6136.18,3583.33,2552.85,0.0,organic,2017,Orlando
2017-01-29,1.3,17839.37,11828.43,11821.76,6.67,0.0,organic,2017,WestTexNewMexico
2017-01-29,1.51,44735.4,4093.34,4088.9,4.44,0.0,organic,2017,Chicago
2017-01-29,1.23,4472.77,4209.37,2085.56,2123.81,0.0,organic,2017,MiamiFtLauderdale
2017-01-29,1.54,95499.48,44787.35,33303.24,11484.11,0.0,organic,2017,Midsouth
2017-01-29,1.43,53543.13,36238.85,13961.85,22277.0,0.0,organic,2017,Southeast
2017-01-29,1.9,15270.59,14135.22,13878.77,256.45,0.0,organic,2017,Boston
2017-01-29,1.43,8952.16,7991.94,7464.93,527.01,0.0,organic,2017,Pittsburgh
2017-01-29,1.39,3608.79,3296.44,432.22,2864.22,0.0,organic,2017,Jacksonville
2017-01-29,1.43,9208.26,5194.04,4009.54,1184.5,0.0,organic,2017,SouthCarolina
2017-01-29,1.09,99597.27,54092.42,42914.14,11178.28,0.0,organic,2017,LosAngeles
2017-01-29,1.55,49505.09,27406.37,16105.53,11300.84,0.0,organic,2017,Plains
2017-01-29,1.44,165225.54,68270.7,52928.72,15341.98,0.0,organic,2017,California
2017-01-29,1.32,8024.8,3518.82,1829.27,1689.55,0.0,organic,2017,RichmondNorfolk
2017-01-29,1.04,5571.99,3854.01,1209.49,2644.52,0.0,organic,2017,Indianapolis
2017-01-29,1.45,1469.92,531.84,193.33,338.51,0.0,organic,2017,Louisville
2017-01-29,0.99,35700.1,28412.64,849.74,27562.9,0.0,organic,2017,Portland
2017-01-29,1.5,10053.43,4695.02,4139.08,555.94,0.0,organic,2017,Charlotte
2017-01-29,0.93,33928.66,25640.29,25640.29,0.0,0.0,organic,2017,Houston
2017-01-29,1.61,2348.77,1999.0,1829.7,169.3,0.0,organic,2017,BuffaloRochester
2017-01-29,1.08,121203.53,80625.93,76958.46,3667.47,0.0,organic,2017,SouthCentral
2017-01-29,1.49,6971.41,2799.71,2039.28,760.43,0.0,organic,2017,Columbus
2017-01-29,1.31,11638.55,7287.73,7258.26,29.47,0.0,organic,2017,LasVegas
2017-01-29,0.8,15828.0,11323.17,446.01,10877.16,0.0,organic,2017,CincinnatiDayton
2017-01-29,2.7,17708.49,2809.55,2809.55,0.0,0.0,organic,2017,SanFrancisco
2017-01-29,2.43,9412.37,5812.17,5602.31,209.86,0.0,organic,2017,HartfordSpringfield
2017-01-29,1.49,18341.33,1302.51,1226.26,76.25,0.0,organic,2017,Denver
2017-01-29,1.53,7330.86,2046.56,5.58,2040.98,0.0,organic,2017,Atlanta
2017-01-29,1.43,5251.73,4942.18,2496.67,2445.51,0.0,organic,2017,Tampa
2017-01-29,1.9,11574.88,6935.33,6844.43,90.9,0.0,organic,2017,Philadelphia
2017-01-29,1.35,129565.39,52233.41,24074.61,28158.8,0.0,organic,2017,GreatLakes
2017-01-29,1.86,1795.81,1640.14,1640.14,0.0,0.0,organic,2017,Albany
2017-01-29,2.08,46602.16,20865.6,20510.68,354.92,0.0,organic,2017,NewYork
2017-01-29,1.93,132820.76,93307.41,91291.73,2015.68,0.0,organic,2017,Northeast
2017-01-29,1.84,12789.12,12452.07,12452.07,0.0,0.0,organic,2017,NorthernNewEngland
2017-01-29,1.36,6269.88,4440.38,811.11,3629.27,0.0,organic,2017,StLouis
2017-01-29,1.67,1749.51,1642.71,1473.19,169.52,0.0,organic,2017,Syracuse
2017-01-29,1.47,6055.75,5412.04,1900.01,3512.03,0.0,organic,2017,Orlando
2017-01-29,1.67,1626.47,499.0,386.67,112.33,0.0,organic,2017,GrandRapids
2017-01-29,1.21,18191.46,7759.32,3304.61,4454.71,0.0,organic,2017,SanDiego
2017-01-29,1.54,7850.52,2458.92,770.05,1688.87,0.0,organic,2017,Detroit
2017-01-29,2.02,6748.27,296.98,296.98,0.0,0.0,organic,2017,Sacramento
2017-01-29,1.63,12400.14,6104.27,5464.33,639.94,0.0,organic,2017,RaleighGreensboro
2017-01-29,1.41,3254.87,981.38,78.33,903.05,0.0,organic,2017,Nashville
2017-01-29,1.49,14419.22,5810.63,5789.71,20.92,0.0,organic,2017,PhoenixTucson
2017-01-29,1.16,23208.81,12958.08,12862.31,95.77,0.0,organic,2017,DallasFtWorth
2017-01-29,1.72,9254.53,8683.82,8622.95,60.87,0.0,organic,2017,HarrisburgScranton
2017-01-29,1.3,2939.28,2810.0,1861.27,948.73,0.0,organic,2017,NewOrleansMobile
2017-01-29,1.18,7932.55,3768.92,1293.27,2475.65,0.0,organic,2017,Roanoke
2017-01-29,1.22,45744.02,34546.61,1544.23,33002.38,0.0,organic,2017,Seattle
2017-01-29,1.29,205843.17,122418.39,37767.77,84650.62,0.0,organic,2017,West
2017-01-29,1.43,953206.1,525288.41,346391.91,178896.5,0.0,organic,2017,TotalUS
2017-01-29,1.85,17293.49,8095.38,8090.55,4.83,0.0,organic,2017,BaltimoreWashington
2017-01-29,1.26,4306.29,3164.59,123.23,3041.36,0.0,organic,2017,Spokane
2017-01-29,1.06,3212.37,2745.05,623.74,2121.31,0.0,organic,2017,Boise
2017-02-05,1.72,3417.56,2385.19,464.44,1920.75,0.0,organic,2017,Jacksonville
2017-02-05,1.79,14825.89,7127.56,6806.51,321.05,0.0,organic,2017,HartfordSpringfield
2017-02-05,1.14,9742.87,4215.15,1977.81,2237.34,0.0,organic,2017,Roanoke
2017-02-05,1.45,9116.85,5434.18,4162.07,1272.11,0.0,organic,2017,SouthCarolina
2017-02-05,0.85,16174.94,11107.06,681.27,10425.79,0.0,organic,2017,Detroit
2017-02-05,1.3,17169.39,9193.47,9148.87,44.6,0.0,organic,2017,DallasFtWorth
2017-02-05,1.55,14096.05,1428.72,1270.99,157.73,0.0,organic,2017,SanDiego
2017-02-05,1.7,1112.77,369.79,369.79,0.0,0.0,organic,2017,GrandRapids
2017-02-05,1.61,25769.82,2635.13,2635.13,0.0,0.0,organic,2017,SanFrancisco
2017-02-05,1.49,42439.11,3068.47,3068.47,0.0,0.0,organic,2017,Chicago
2017-02-05,0.98,10382.58,6702.32,1755.71,4946.61,0.0,organic,2017,Columbus
2017-02-05,1.38,17713.66,7292.15,105.6,7186.55,0.0,organic,2017,Denver
2017-02-05,0.93,30857.91,23381.26,23381.26,0.0,0.0,organic,2017,Houston
2017-02-05,0.98,51462.4,40203.65,541.93,39661.72,0.0,organic,2017,Seattle
2017-02-05,1.6,7712.27,413.98,413.98,0.0,0.0,organic,2017,Sacramento
2017-02-05,1.83,8210.15,7701.3,7677.16,24.14,0.0,organic,2017,HarrisburgScranton
2017-02-05,1.14,149650.5,75087.96,20170.52,54917.44,0.0,organic,2017,GreatLakes
2017-02-05,1.42,6511.84,3309.49,2198.27,1111.22,0.0,organic,2017,RichmondNorfolk
2017-02-05,1.35,3551.43,1573.09,959.37,613.72,0.0,organic,2017,Indianapolis
2017-02-05,0.57,25068.02,20214.28,458.06,19756.22,0.0,organic,2017,CincinnatiDayton
2017-02-05,0.95,3143.96,2802.2,679.58,2122.62,0.0,organic,2017,Boise
2017-02-05,1.36,1015621.03,563270.6,342705.32,220565.28,0.0,organic,2017,TotalUS
2017-02-05,1.09,3239.7,2396.8,53.16,2343.64,0.0,organic,2017,Spokane
2017-02-05,1.35,3381.82,3049.25,1874.51,1174.74,0.0,organic,2017,NewOrleansMobile
2017-02-05,1.16,4305.56,1837.22,56.67,1780.55,0.0,organic,2017,Nashville
2017-02-05,1.15,227693.33,145810.25,41936.54,103873.71,0.0,organic,2017,West
2017-02-05,1.4,7367.61,6668.44,6350.32,318.12,0.0,organic,2017,Pittsburgh
2017-02-05,1.63,22249.09,19559.7,16906.1,2653.6,0.0,organic,2017,Boston
2017-02-05,1.49,101147.78,53791.99,39453.34,14338.65,0.0,organic,2017,Midsouth
2017-02-05,1.54,52925.32,31069.6,11391.87,19677.73,0.0,organic,2017,Southeast
2017-02-05,1.85,17974.51,9787.59,9782.06,5.53,0.0,organic,2017,BaltimoreWashington
2017-02-05,2.03,58560.14,29909.12,29581.48,327.64,0.0,organic,2017,NewYork
2017-02-05,1.95,4611.95,2685.67,1271.11,1414.56,0.0,organic,2017,Orlando
2017-02-05,1.8,3181.84,3094.89,1892.25,1202.64,0.0,organic,2017,Syracuse
2017-02-05,1.32,5630.1,4259.36,890.0,3369.36,0.0,organic,2017,StLouis
2017-02-05,1.6,10860.38,10554.96,10554.96,0.0,0.0,organic,2017,NorthernNewEngland
2017-02-05,1.81,160843.63,111312.31,101921.32,9390.99,0.0,organic,2017,Northeast
2017-02-05,1.72,1753.35,1503.27,1503.27,0.0,0.0,organic,2017,Albany
2017-02-05,1.86,11862.24,6642.28,6544.18,98.1,0.0,organic,2017,Philadelphia
2017-02-05,1.93,4591.77,3021.47,1728.88,1292.59,0.0,organic,2017,Tampa
2017-02-05,1.28,9685.15,4057.92,35.71,4022.21,0.0,organic,2017,Atlanta
2017-02-05,1.23,18884.1,7773.66,7773.66,0.0,0.0,organic,2017,PhoenixTucson
2017-02-05,1.31,21376.32,13556.51,13372.37,184.14,0.0,organic,2017,WestTexNewMexico
2017-02-05,1.36,2108.66,1116.99,441.11,675.88,0.0,organic,2017,Louisville
2017-02-05,1.36,169739.8,50492.63,49406.12,1086.51,0.0,organic,2017,California
2017-02-05,0.93,38945.01,29412.06,960.58,28451.48,0.0,organic,2017,Portland
2017-02-05,1.23,17104.45,10517.18,10505.41,11.77,0.0,organic,2017,LasVegas
2017-02-05,1.19,91687.96,41196.81,40279.83,916.98,0.0,organic,2017,LosAngeles
2017-02-05,1.62,8473.46,4330.59,4075.6,254.99,0.0,organic,2017,Charlotte
2017-02-05,1.81,5750.39,5486.04,3200.6,2285.44,0.0,organic,2017,BuffaloRochester
2017-02-05,1.12,104656.52,69610.7,63084.5,6526.2,0.0,organic,2017,SouthCentral
2017-02-05,1.77,9668.72,5599.18,5467.43,131.75,0.0,organic,2017,RaleighGreensboro
2017-02-05,1.41,3626.55,3224.32,1155.56,2068.76,0.0,organic,2017,MiamiFtLauderdale
2017-02-05,1.6,48964.14,26095.14,15341.1,10754.04,0.0,organic,2017,Plains
2017-02-12,1.07,11072.75,5925.53,200.31,5725.22,0.0,organic,2017,Atlanta
2017-02-12,1.78,1806.4,1516.31,1516.31,0.0,0.0,organic,2017,Albany
2017-02-12,1.63,9089.66,4482.24,4319.92,162.32,0.0,organic,2017,Charlotte
2017-02-12,0.82,18985.89,12299.27,1146.24,11153.03,0.0,organic,2017,Detroit
2017-02-12,0.64,26706.48,19890.97,487.26,19403.71,0.0,organic,2017,CincinnatiDayton
2017-02-12,1.81,3594.59,3225.02,1950.9,1274.12,0.0,organic,2017,BuffaloRochester
2017-02-12,1.95,17727.36,16589.09,15419.88,1169.21,0.0,organic,2017,Boston
2017-02-12,1.0,10853.5,7613.44,1835.85,5777.59,0.0,organic,2017,Columbus
2017-02-12,1.35,16249.95,6583.55,6468.83,114.72,0.0,organic,2017,DallasFtWorth
2017-02-12,1.58,2375.9,1928.73,1244.86,683.87,0.0,organic,2017,Boise
2017-02-12,1.54,151754.58,68554.25,66789.82,1764.43,0.0,organic,2017,California
2017-02-12,1.85,18596.41,9808.63,9707.07,101.56,0.0,organic,2017,BaltimoreWashington
2017-02-12,1.44,24782.08,7588.54,224.16,7364.38,0.0,organic,2017,Denver
2017-02-12,1.53,35870.49,3028.88,3028.88,0.0,0.0,organic,2017,Chicago
2017-02-12,1.21,129193.22,82555.14,35082.56,47472.58,0.0,organic,2017,Midsouth
2017-02-12,1.91,12382.57,6631.11,6540.08,91.03,0.0,organic,2017,Philadelphia
2017-02-12,1.54,9911.34,5306.29,4476.52,829.77,0.0,organic,2017,RaleighGreensboro
2017-02-12,1.38,9862.15,6180.68,4690.21,1490.47,0.0,organic,2017,SouthCarolina
2017-02-12,0.92,33984.51,25880.99,25880.99,0.0,0.0,organic,2017,Houston
2017-02-12,1.04,10825.69,8818.2,1576.67,7241.53,0.0,organic,2017,StLouis
2017-02-12,1.29,5966.83,5663.53,4157.77,1505.76,0.0,organic,2017,MiamiFtLauderdale
2017-02-12,2.35,9386.83,5781.67,5751.16,30.51,0.0,organic,2017,HartfordSpringfield
2017-02-12,1.4,28191.45,16727.11,16570.14,156.97,0.0,organic,2017,WestTexNewMexico
2017-02-12,1.12,10485.46,6469.8,2421.74,4048.06,0.0,organic,2017,RichmondNorfolk
2017-02-12,1.49,6127.62,4865.84,3905.76,960.08,0.0,organic,2017,Orlando
2017-02-12,1.46,21516.41,9121.03,9084.73,36.3,0.0,organic,2017,PhoenixTucson
2017-02-12,1.29,69669.46,50362.0,28837.29,21524.71,0.0,organic,2017,Southeast
2017-02-12,1.18,21977.83,14217.77,14188.24,29.53,0.0,organic,2017,LasVegas
2017-02-12,1.41,8934.28,8212.86,7777.5,435.36,0.0,organic,2017,Pittsburgh
2017-02-12,1.49,59073.9,36039.86,20023.2,16016.66,0.0,organic,2017,Plains
2017-02-12,1.48,4296.53,3402.11,2528.9,873.21,0.0,organic,2017,Jacksonville
2017-02-12,1.17,95227.6,58153.06,56547.41,1605.65,0.0,organic,2017,LosAngeles
2017-02-12,1.59,22901.55,14737.65,7610.05,7127.6,0.0,organic,2017,Portland
2017-02-12,1.66,3673.62,2364.96,578.99,1785.97,0.0,organic,2017,Spokane
2017-02-12,1.15,4313.04,2138.5,1268.81,869.69,0.0,organic,2017,Indianapolis
2017-02-12,0.8,5288.74,4024.77,313.33,3711.44,0.0,organic,2017,Louisville
2017-02-12,1.12,121268.68,80823.28,70954.77,9868.51,0.0,organic,2017,SouthCentral
2017-02-12,1.81,9010.53,8378.51,8333.9,44.61,0.0,organic,2017,HarrisburgScranton
2017-02-12,1.66,2470.65,2365.6,1989.81,375.79,0.0,organic,2017,Syracuse
2017-02-12,1.91,153268.97,106936.74,102275.82,4660.92,0.0,organic,2017,Northeast
2017-02-12,1.33,6425.79,6171.1,5927.54,243.56,0.0,organic,2017,NewOrleansMobile
2017-02-12,1.79,38095.07,21197.85,9270.16,11927.69,0.0,organic,2017,Seattle
2017-02-12,1.41,1060775.98,622889.04,410668.26,212220.78,0.0,organic,2017,TotalUS
2017-02-12,2.25,5559.0,621.1,621.1,0.0,0.0,organic,2017,Sacramento
2017-02-12,1.44,6411.93,5580.15,4682.59,897.56,0.0,organic,2017,Tampa
2017-02-12,1.27,4273.25,663.89,663.89,0.0,0.0,organic,2017,GrandRapids
2017-02-12,1.98,59839.16,29225.15,28971.43,253.72,0.0,organic,2017,NewYork
2017-02-12,1.52,214333.3,109158.87,63558.21,45600.66,0.0,organic,2017,West
2017-02-12,0.66,13802.0,10771.72,196.14,10575.58,0.0,organic,2017,Nashville
2017-02-12,0.88,11414.9,8188.92,1869.28,6319.64,0.0,organic,2017,Roanoke
2017-02-12,1.08,162213.86,88458.9,23146.58,65312.32,0.0,organic,2017,GreatLakes
2017-02-12,1.66,9082.88,1018.86,856.72,162.14,0.0,organic,2017,SanDiego
2017-02-12,2.59,19433.9,3198.55,3198.55,0.0,0.0,organic,2017,SanFrancisco
2017-02-12,1.8,13474.78,13146.47,13146.47,0.0,0.0,organic,2017,NorthernNewEngland
2017-02-19,1.43,592952.35,102105.79,91672.29,10433.5,0.0,organic,2017,Northeast
2017-02-19,0.56,10571.3,9293.52,287.77,9005.75,0.0,organic,2017,Louisville
2017-02-19,1.5,183797.3,84835.19,83854.04,981.15,0.0,organic,2017,California
2017-02-19,1.33,5160.37,5021.16,4830.72,190.44,0.0,organic,2017,NewOrleansMobile
2017-02-19,1.15,17954.08,12276.64,11577.52,699.12,0.0,organic,2017,LasVegas
2017-02-19,1.06,11866.71,7076.71,85.62,6991.09,0.0,organic,2017,Atlanta
2017-02-19,1.36,420410.54,30805.24,29223.4,1581.84,0.0,organic,2017,NewYork
2017-02-19,1.19,115734.75,68898.26,68066.56,831.7,0.0,organic,2017,LosAngeles
2017-02-19,1.45,8805.28,7973.65,7456.43,517.22,0.0,organic,2017,Pittsburgh
2017-02-19,2.34,2274.09,1110.76,784.25,326.51,0.0,organic,2017,Spokane
2017-02-19,1.67,9418.55,4443.11,4295.31,147.8,0.0,organic,2017,Charlotte
2017-02-19,1.28,17934.06,8937.33,8929.66,7.67,0.0,organic,2017,PhoenixTucson
2017-02-19,1.81,4237.44,3083.69,2205.56,878.13,0.0,organic,2017,Tampa
2017-02-19,1.65,2104.05,1689.17,1166.92,522.25,0.0,organic,2017,Boise
2017-02-19,1.81,5205.8,3495.08,1844.03,1651.05,0.0,organic,2017,Orlando
2017-02-19,1.88,11527.69,11303.69,11303.69,0.0,0.0,organic,2017,NorthernNewEngland
2017-02-19,0.67,13534.67,10939.34,120.01,10819.33,0.0,organic,2017,Nashville
2017-02-19,2.06,16177.04,15148.42,12903.42,2245.0,0.0,organic,2017,Boston
